,name,date,platform,score,url,ratings,userscore
974,The Academy: The First Riddle,"June 19, 2020",PC,59,/game/pc/the-academy-the-first-riddle,0,tbd
975,Warlander,"February 26, 2020",PC,59,/game/pc/warlander,0,tbd
976,Spirit of the North,"May 7, 2020",Switch,59,/game/switch/spirit-of-the-north,19,7.1
977,Necromunda: Underhive Wars,"September 8, 2020",PlayStation 4,59,/game/playstation-4/necromunda-underhive-wars,6,4.0
978,Crysis Remastered,"September 18, 2020",PlayStation 4,59,/game/playstation-4/crysis-remastered,47,3.7
979,Disaster Report 4: Summer Memories,"April 7, 2020",Switch,59,/game/switch/disaster-report-4-summer-memories,15,7.3
980,Space Crew,"October 15, 2020",PC,59,/game/pc/space-crew,6,7.3
981,Those Who Remain,"May 28, 2020",Xbox One,59,/game/xbox-one/those-who-remain,9,4.9
982,The Dark Crystal: Age of Resistance Tactics,"February 4, 2020",PlayStation 4,59,/game/playstation-4/the-dark-crystal-age-of-resistance-tactics,11,3.9
983,Tharsis,"April 11, 2020",Switch,58,/game/switch/tharsis,0,tbd
984,Romance of the Three Kingdoms XIV,"December 24, 2020",PC,58,/game/pc/romance-of-the-three-kingdoms-xiv,6,6.0
985,The Dark Crystal: Age of Resistance Tactics,"February 4, 2020",Xbox One,58,/game/xbox-one/the-dark-crystal-age-of-resistance-tactics,5,3.4
986,Oddworld: Munch's Oddysee HD,"May 14, 2020",Switch,58,/game/switch/oddworld-munchs-oddysee-hd,7,7.9
987,Override 2: Super Mech League,"December 22, 2020",Xbox Series X,58,/game/xbox-series-x/override-2-super-mech-league,0,tbd
988,Nickelodeon Kart Racers 2: Grand Prix,"October 6, 2020",PlayStation 4,58,/game/playstation-4/nickelodeon-kart-racers-2-grand-prix,10,6.9
989,Skellboy,"January 30, 2020",Switch,58,/game/switch/skellboy,12,5.8
990,Dread Nautical,"April 29, 2020",PC,58,/game/pc/dread-nautical,0,tbd
991,Tennis World Tour 2,"September 22, 2020",Xbox One,58,/game/xbox-one/tennis-world-tour-2,57,7.9
992,The Suicide of Rachel Foster,"September 9, 2020",PlayStation 4,58,/game/playstation-4/the-suicide-of-rachel-foster,9,6.2
993,Sword Art Online: Alicization Lycoris,"July 10, 2020",PlayStation 4,58,/game/playstation-4/sword-art-online-alicization-lycoris,82,5.9
994,WWE 2K Battlegrounds,"September 18, 2020",Xbox One,58,/game/xbox-one/wwe-2k-battlegrounds,23,5.1
995,Ary and the Secret of Seasons,"September 1, 2020",Switch,58,/game/switch/ary-and-the-secret-of-seasons,0,tbd
996,Sword Art Online: Alicization Lycoris,"July 10, 2020",Xbox One,58,/game/xbox-one/sword-art-online-alicization-lycoris,12,6.6
997,Peaky Blinders: Mastermind,"August 20, 2020",PC,58,/game/pc/peaky-blinders-mastermind,8,7.3
998,Skater XL,"July 28, 2020",PlayStation 4,57,/game/playstation-4/skater-xl,98,5.3
999,Ary and the Secret of Seasons,"September 1, 2020",Xbox One,57,/game/xbox-one/ary-and-the-secret-of-seasons,0,tbd
1000,One Punch Man: A Hero Nobody Knows,"February 28, 2020",PlayStation 4,57,/game/playstation-4/one-punch-man-a-hero-nobody-knows,53,4.0
1001,Griefhelm,"August 20, 2020",PC,57,/game/pc/griefhelm,4,6.8
1002,Rugby 20,"January 23, 2020",Xbox One,57,/game/xbox-one/rugby-20,6,4.0
1003,Eclipse: Edge of Light,"January 14, 2020",PlayStation 4,57,/game/playstation-4/eclipse-edge-of-light,6,3.8
1004,Orangeblood,"January 13, 2020",PC,57,/game/pc/orangeblood,6,7.5
1005,Cyberpunk 2077,"December 10, 2020",PlayStation 4,57,/game/playstation-4/cyberpunk-2077,9890,3.6
